"","SubjectCode","Level","nTrialLevel","ClocksInSet","Accuracy","Jymmin","RT"
"2485",11,2,3924,25,25,1,134.092118907559
"2486",11,2,3949,25,23,1,139.063610316436
"2487",11,2,3974,25,21,1,133.385079391989
"2488",11,2,3999,25,20,1,137.565192289435
"2489",11,2,4024,25,24,1,177.944149098233
"2490",11,2,4049,25,24,1,99.6740011413852
"2491",11,3,1,25,17,0,679.118823557281
"2492",11,3,26,25,15,0,572.217812288283
"2493",11,3,51,25,13,0,318.353219542928
"2494",11,3,76,25,12,0,946.774080375881
"2495",11,3,101,25,19,0,257.057709003982
"2496",11,3,126,25,11,0,405.642204820213
"2497",11,3,151,25,16,0,288.487660220064
"2498",11,3,176,25,16,0,536.275645175229
"2499",11,3,201,25,19,0,256.907500791664
"2500",11,3,226,25,14,0,380.084010868448
"2501",11,3,251,25,14,0,295.014365203604
"2502",11,3,276,25,10,0,414.021889230238
"2503",11,3,301,25,16,0,667.816500184709
"2504",11,3,326,25,12,0,336.08235925339
"2505",11,3,351,25,16,0,411.053760238249
"2506",11,3,376,25,11,0,650.53672138374
"2507",11,3,401,25,17,0,251.98389231873
"2508",11,3,426,25,17,0,324.355943907706
"2509",11,3,451,25,15,0,248.486474072033
"2510",11,3,476,25,11,0,347.84540869849
"2511",11,3,501,25,13,0,357.630229458501
"2512",11,3,526,25,17,0,222.65158151689
"2513",11,3,551,25,7,0,312.34932747189
"2514",11,3,576,25,8,0,365.379473236893
"2515",11,3,601,25,22,0,458.128325068253
"2516",11,3,626,25,11,0,327.254451694295
"2517",11,3,651,25,7,0,288.177023212027
"2518",11,3,676,25,13,0,253.90814502663
"2519",11,3,701,25,18,0,210.087163645403
"2520",11,3,726,25,14,0,298.002209787298
"2521",11,3,751,25,14,0,344.078963272779
"2522",11,3,776,25,22,0,220.874313786392
"2523",11,3,801,25,14,0,296.73601132863
"2524",11,3,826,25,14,0,236.774929805428
"2525",11,3,851,25,17,0,278.960265113587
"2526",11,3,876,25,17,0,384.456588053938
"2527",11,3,901,25,10,0,192.896350943351
"2528",11,3,926,25,16,0,319.848753598928
"2529",11,3,951,25,12,0,356.969819181032
"2530",11,3,976,25,17,0,433.048622958228
"2531",11,3,1001,25,14,0,277.922800437077
"2532",11,3,1026,25,15,0,355.581925263616
"2533",11,3,1051,25,15,0,254.050453447776
"2534",11,3,1076,20,9,0,143.044651886058
"2535",11,3,1096,25,11,0,340.451664278815
"2536",11,3,1121,25,16,0,208.463973782818
"2537",11,3,1146,25,19,0,340.885255165268
"2538",11,3,1171,25,22,0,317.571805088633
"2539",11,3,1196,25,16,0,237.417432112195
"2540",11,3,1221,25,14,0,239.99607134434
"2541",11,3,1246,25,15,0,180.281503021648
"2542",11,3,1271,25,21,0,232.833501439445
"2543",11,3,1296,25,11,0,302.392136113742
"2544",11,3,1321,25,12,0,203.739499992586
"2545",11,3,1346,25,15,0,169.009978560247
"2546",11,3,1371,25,15,0,204.493210447682
"2547",11,3,1396,25,17,0,301.331908673919
"2548",11,3,1421,25,21,0,224.834383032371
"2549",11,3,1446,25,20,0,241.602446343155
"2550",11,3,1471,25,17,0,294.897081403613
"2551",11,3,1496,25,20,0,373.964391145187
"2552",11,3,1521,25,16,0,296.490804542734
"2553",11,3,1546,25,15,0,250.47820034388
"2554",11,3,1571,25,21,0,164.976843797258
"2555",11,3,1596,25,13,0,177.67646160409
"2556",11,3,1621,25,22,0,215.513670764511
"2557",11,3,1646,25,19,0,169.469504816386
"2558",11,3,1671,25,20,0,154.075892465745
"2559",11,3,1696,25,15,0,218.90768280054
"2560",11,3,1721,25,19,0,182.203110967604
"2561",11,3,1746,25,14,0,275.761607085321
"2562",11,3,1771,25,13,0,194.456556912857
"2563",11,3,1796,25,14,0,194.943459545865
"2564",11,3,1821,25,21,0,418.703577430264
"2565",11,3,1846,13,12,0,103.704483596598
"2566",11,3,1859,25,13,0,289.89950565196
"2567",11,3,1884,25,17,0,151.453003018288
"2568",11,3,1909,25,9,0,226.37509247297
"2569",11,3,1934,25,20,0,294.999821260118
"2570",11,3,1959,25,16,0,216.135712822117
"2571",11,3,1984,25,18,0,237.35663299522
"2572",11,3,2009,25,18,0,134.712388914371
"2573",11,3,2034,25,15,0,213.991111121932
"2574",11,3,2059,25,13,0,258.002284983714
"2575",11,3,2084,25,16,0,149.252061953383
"2576",11,3,2109,25,14,0,193.723762873695
"2577",11,3,2134,25,14,0,219.87517412916
"2578",11,3,2159,25,14,0,226.732078032842
"2579",11,3,2184,15,12,0,68.4728505436953
"2580",11,3,2199,25,14,0,173.051256858051
"2581",11,3,2224,25,16,0,131.88155672381
"2582",11,3,2249,25,20,0,112.520524217042
"2583",11,3,2274,25,16,0,283.862225750713
"2584",11,3,2299,25,18,0,175.558897369792
"2585",11,3,2324,25,16,0,288.221816907979
"2586",11,3,2349,25,13,0,205.134685742533
"2587",11,3,2374,25,16,0,380.311418956997
"2588",11,3,2399,25,13,0,151.633116103851
"2589",11,3,2424,25,9,0,184.600439746985
"2590",11,3,2449,25,20,0,193.565612497408
"2591",11,3,2474,25,10,0,150.175717184649
"2592",11,3,2499,25,19,0,221.875564211845
"2593",11,3,2524,25,17,0,115.596346730574
"2594",11,3,2549,25,12,0,276.677162830396
"2595",11,3,2574,25,20,0,180.514273083474
"2596",11,3,2599,25,13,0,128.239591161956
"2597",11,3,2624,25,15,0,190.793407777406
"2598",11,3,2649,25,21,0,145.087911160053
"2599",11,3,2674,25,16,0,164.884700875037
"2600",11,3,2699,25,15,0,232.219161636286
"2601",11,3,2724,25,23,0,111.038239107289
"2602",11,3,2749,25,20,0,120.935615399228
"2603",11,3,2774,25,17,0,266.153105360696
"2604",11,3,2799,25,14,0,137.300587470641
"2605",11,3,2824,25,13,0,143.171124696455
"2606",11,3,2849,25,18,0,167.564952983255
"2607",11,3,2874,25,17,0,167.593431699253
"2608",11,3,2899,25,19,0,155.033942007002
"2609",11,3,2924,25,15,0,103.347924640026
"2610",11,3,2949,25,17,0,141.799532740368
"2611",11,3,2974,2,2,0,11.156953229392
"2612",11,3,2976,25,19,0,120.385714366527
"2613",11,3,3001,25,19,0,143.041962354153
"2614",11,3,3026,25,15,0,105.523891003464
"2615",11,3,3051,25,18,0,125.231573232715
"2616",11,3,3076,25,10,0,120.423950223096
"2617",11,3,3101,25,12,0,172.797121060747
"2618",11,3,3126,25,18,0,160.527173918439
"2619",11,3,3151,25,21,0,163.80442409669
"2620",11,3,3176,25,18,0,176.378673513953
"2621",11,3,3201,25,19,0,182.286179335631
"2622",11,3,3226,25,21,0,136.320472668614
"2623",11,3,3251,25,20,0,130.042050714125
"2624",11,3,3276,25,21,0,129.473985312451
"2625",11,3,3301,25,15,0,129.42605278498
"2626",11,3,3326,25,11,0,110.607718268136
"2627",11,3,3351,25,22,0,97.9989215686099
"2628",11,3,3376,25,17,0,117.138090020918
"2629",11,3,3401,25,17,0,135.418491829541
"2630",11,3,3426,25,14,0,98.5820382523744
"2631",11,3,3451,25,19,0,166.697303287258
"2632",11,3,3476,25,18,0,104.392883276601
"2633",11,3,3501,25,24,0,113.462764500509
"2634",11,3,3526,25,14,0,187.324995012655
"2635",11,3,3551,25,17,0,113.558855215163
"2636",11,3,3576,25,9,0,135.55509719258
"2637",11,3,3601,25,19,0,115.173300432356
"2638",11,3,3626,25,20,0,121.59743786095
"2639",11,3,3651,25,19,0,118.714866324021
"2640",11,3,3676,25,25,0,161.631120141945
"2641",11,3,3701,25,19,0,112.668398175644
"2642",11,3,3726,25,21,0,109.575059911029
"2643",11,3,3751,25,19,0,134.905604839769
"2644",11,3,3776,25,22,0,164.538170719244
"2645",11,3,3801,25,21,0,109.576230010494
"2646",11,3,3826,13,8,0,50.1901722138327
"2647",11,3,3839,25,19,0,101.837974949851
"2648",11,3,3864,25,19,0,138.422236053474
"2649",11,3,3889,25,22,0,132.374848247404
"2650",11,3,3914,25,18,0,101.423706460268
"2651",11,3,3939,25,16,0,138.159178107677
"2652",11,3,3964,25,23,0,95.5294707696255
"2653",11,3,3989,25,16,0,94.3648412706449
"2654",11,3,4014,25,12,0,125.16568585803
"2655",11,3,4039,25,24,0,153.601009402806
"2656",11,3,4064,25,22,0,93.9313690960083
"2657",11,3,4089,25,15,0,107.778381811525
"2658",11,3,4114,25,16,0,107.465511600944
"2659",11,3,4139,25,20,0,103.084395959987
"2660",11,3,4164,25,25,0,108.537418373326
"2661",11,3,4189,25,20,0,95.0950958663876
"2662",11,3,4214,25,19,0,113.182605434121
"2663",11,3,4239,25,19,0,156.732283773425
"2664",11,3,4264,25,17,0,92.2515705441656
"2665",11,3,4289,25,11,0,115.72174364286
"2666",11,3,4314,25,14,0,106.154854645236
"2667",11,3,4339,25,19,0,139.405813401596
"2668",11,3,4364,25,18,0,107.096530564088
"2669",11,3,4389,25,21,0,101.936185817207
"2670",11,3,4414,25,17,0,95.820008733079
"2671",11,3,4439,25,20,0,137.943411831731
"2672",11,3,4464,25,20,0,121.953486368376
"2673",11,3,4489,25,22,0,87.3249154079164
"2674",11,3,4514,25,22,0,89.8220154021295
"2675",11,3,4539,25,19,0,107.634563695116
"2676",11,3,4564,25,20,0,156.942113156098
"2677",11,3,4589,25,20,0,103.978142118495
"2678",11,3,4614,25,23,0,105.002608287458
"2679",11,3,4639,25,18,0,112.935880038974
"2680",11,3,4664,25,20,0,125.963413538978
"2681",11,3,4689,25,23,0,103.440600511558
"2682",11,3,4714,25,21,0,90.6170553296324
"2683",11,3,4739,25,18,0,105.265864590407
"2684",11,3,4764,25,19,0,79.3067441979093
"2685",11,3,4789,25,19,0,98.0367413641017
"2686",11,3,4814,16,9,0,226.561909075487
"2687",11,3,4830,25,19,0,114.715870134355
"2688",11,3,4855,25,24,0,86.9769649082031
"2689",11,3,4880,25,23,0,91.3556826245973
"2690",11,3,4905,25,24,0,145.525385213596
"2691",11,3,4930,25,23,0,97.8362468484579
"2692",11,3,4955,25,21,0,102.566610515081
"2693",11,3,4980,25,17,0,109.682452580503
"2694",11,3,5005,25,21,0,73.8164805144216
"2695",11,3,5030,25,23,0,89.4120748078577
"2696",11,3,5055,25,21,0,88.6406576057751
"2697",11,3,5080,25,23,0,90.7707398361978
"2698",11,3,5105,25,16,0,96.4001594384292
"2699",11,3,5130,25,21,0,92.5873811796391
"2700",11,3,5155,25,19,0,125.396902484424
"2701",11,3,5180,25,21,0,89.2620032278226
"2702",11,3,5205,25,17,0,91.1666221670263
"2703",11,3,5230,25,18,0,87.6220603477813
"2704",11,3,5255,25,20,0,91.570080043642
"2705",11,3,5280,25,20,0,93.22874542331
"2706",11,3,5305,25,19,0,70.3059209258396
"2707",11,3,5330,25,18,0,78.1301152615304
"2708",11,3,5355,25,22,0,88.3634319825688
"2709",11,3,5380,25,15,0,86.1516006212328
"2710",11,3,5405,25,24,0,88.7255092959992
"2711",11,3,5430,25,22,0,98.5913508859834
"2712",11,3,5455,25,23,0,77.7285565048348
"2713",11,3,5480,25,18,0,108.529456494198
"2714",11,3,5505,25,24,0,74.3504214141256
"2715",11,3,5530,25,20,0,100.797768872857
"2716",11,3,5555,25,23,0,101.915110266326
"2717",11,3,5580,25,20,0,83.6043504669785
"2718",11,3,5605,25,13,0,68.6631965410099
"2719",11,3,5630,25,20,0,79.701086741106
"2720",11,3,5655,25,22,0,83.8157613324891
"2721",11,3,5680,25,24,0,113.754360828829
"2722",11,3,5705,25,23,0,76.1203448906266
"2723",11,3,5730,25,18,0,99.7546464966177
"2724",11,3,5755,25,18,0,99.3846762638804
"2725",11,3,5780,25,23,0,82.9874804952364
"2726",11,3,5805,25,22,0,97.0395464213144
"2727",11,3,5830,25,23,0,75.900974675273
"2728",11,3,5855,25,23,0,77.838020356749
"2729",11,3,5880,25,20,0,70.0820648341888
"2730",11,3,5905,25,20,0,82.105437001153
"2731",11,3,5930,25,17,0,80.5850671180139
"2732",11,3,5955,25,18,0,78.3247951836692
"2733",11,3,5980,25,21,0,84.2584451204523
"2734",11,3,6005,25,22,0,83.9032349057408
"2735",11,3,6030,25,22,0,96.4703604567461
"2736",11,3,6055,25,22,0,104.401276945563
"2737",11,3,6080,25,24,0,79.4363701742038
"2738",11,3,6105,25,13,0,96.732066536565
"2739",11,3,6130,25,24,0,81.9832574388713
"2740",11,3,6155,25,24,0,73.3023983373525
"2741",11,3,6180,25,21,0,94.7897463273382
"2742",11,3,6205,25,19,0,75.8644051006026
"2743",11,3,6230,25,22,0,83.7740015963078
"2744",11,3,6255,25,22,0,72.6349057061074
"2745",11,3,6280,25,24,0,89.4798567552963
"2746",11,3,6305,25,19,0,80.98494136999
"2747",11,3,6330,25,9,0,67.0497354047152
"2748",11,3,6355,25,20,0,72.0971200146848
"2749",11,3,6380,25,21,0,94.8949224749433
"2750",11,3,6405,25,22,0,80.447209418913
"2751",11,3,6430,25,21,0,90.2251575497877
"2752",11,3,6455,25,23,0,75.3665117715962
"2753",11,3,6480,25,18,0,68.4940630719541
"2754",11,3,6505,25,20,0,63.3517012196379
"2755",11,3,6530,25,21,0,72.4570375081223
"2756",11,3,6555,25,20,0,78.4802290534857
"2757",11,3,6580,25,18,0,63.2667045416202
"2758",11,3,6605,10,6,0,28.6343649959679
"2759",11,3,6615,25,22,0,77.1830845707701
"2760",11,3,6640,25,20,0,71.4854566314646
"2761",11,3,6665,25,17,0,68.6677533648658
"2762",11,3,6690,25,22,0,62.8961046465949
"2763",11,3,6715,25,23,0,85.8899486377379
"2764",12,1,1,25,13,0,317.58426747932
"2765",12,1,26,25,16,0,335.104578418101
"2766",12,1,51,25,11,0,326.925721372615
"2767",12,1,76,25,16,0,306.214301130157
"2768",12,1,101,25,16,0,255.750624761077
"2769",12,1,126,25,22,0,235.580946167937
"2770",12,1,151,25,12,0,274.052806423293
"2771",12,1,176,25,9,0,235.442009226939
"2772",12,1,201,25,16,0,295.03273568999
"2773",12,1,226,25,12,0,509.222670640873
"2774",12,1,251,25,14,0,302.020729964045
"2775",12,1,276,25,18,0,336.932456434723
"2776",12,1,301,25,11,0,212.647097329237
"2777",12,1,326,25,18,0,234.939788216996
"2778",12,1,351,25,17,0,311.976648490477
"2779",12,1,376,25,17,0,287.278114523952
"2780",12,1,401,25,17,0,242.274785875901
"2781",12,1,426,25,18,0,212.709245917404
"2782",12,1,451,25,16,0,226.556223497334
"2783",12,1,476,25,11,0,248.388007536279
"2784",12,1,501,25,16,0,193.97563565049
"2785",12,1,526,25,14,0,166.103716986755
"2786",12,1,551,25,18,0,284.167397122312
"2787",12,1,576,25,21,0,450.560870617985
"2788",12,1,601,25,18,0,221.607365074853
"2789",12,1,626,25,18,0,345.167163962579
"2790",12,1,651,25,14,0,330.18924969419
"2791",12,1,676,25,16,0,401.110941627266
"2792",12,1,701,25,21,0,329.074614786941
"2793",12,1,726,25,16,0,265.465658319058
"2794",12,1,751,25,14,0,347.497633762208
"2795",12,1,776,25,19,0,174.749343282302
"2796",12,1,801,25,16,0,230.819812062594
"2797",12,1,826,25,14,0,300.181972502697
"2798",12,1,851,25,12,0,169.713848467162
"2799",12,1,876,25,18,0,299.983248114169
"2800",12,1,901,25,12,0,200.738180767926
"2801",12,1,926,25,18,0,336.885381271076
"2802",12,1,951,25,15,0,362.142701130278
"2803",12,1,976,25,18,0,210.887783877901
"2804",12,1,1001,25,17,0,277.672686809946
"2805",12,1,1026,7,3,0,43.3651996304953
"2806",12,1,1033,25,13,0,212.893164890792
"2807",12,1,1058,25,17,0,196.80441769295
"2808",12,1,1083,25,11,0,324.644307646254
"2809",12,1,1108,25,15,0,283.550356585478
"2810",12,1,1133,25,15,0,242.506446308827
"2811",12,1,1158,25,16,0,351.430395810149
"2812",12,1,1183,25,14,0,417.701744858994
"2813",12,1,1208,25,15,0,256.010171593507
"2814",12,1,1233,25,19,0,250.112767347182
"2815",12,1,1258,25,14,0,214.533698800422
"2816",12,1,1283,25,19,0,200.950891161005
"2817",12,1,1308,21,11,0,179.670359973626
"2818",12,1,1329,25,17,0,231.41147504031
"2819",12,1,1354,25,17,0,224.517388659675
"2820",12,1,1379,25,13,0,348.874186804562
"2821",12,1,1404,25,22,0,177.310467167716
"2822",12,1,1429,25,15,0,273.290936479159
"2823",12,1,1454,25,16,0,424.447424688711
"2824",12,1,1479,25,10,0,275.540245931454
"2825",12,1,1504,25,18,0,276.640328066124
"2826",12,1,1529,25,11,0,174.108262633921
"2827",12,1,1554,25,17,0,256.924610835405
"2828",12,1,1579,25,22,0,204.929749345826
"2829",12,1,1604,25,21,0,279.797732830141
"2830",12,1,1629,25,11,0,213.281630617197
"2831",12,1,1654,25,14,0,349.993056902233
"2832",12,1,1679,1,1,0,16.0672881546226
"2833",12,1,1680,25,19,0,289.541646960002
"2834",12,1,1705,25,21,0,214.841687298828
"2835",12,1,1730,25,21,0,173.88820519119
"2836",12,1,1755,25,20,0,239.346783072089
"2837",12,1,1780,25,21,0,258.917497014759
"2838",12,1,1805,25,12,0,256.166160981238
"2839",12,1,1830,19,14,0,217.169513857548
"2840",12,1,1849,25,20,0,289.774714822107
"2841",12,1,1874,25,13,0,195.053104716337
"2842",12,1,1899,11,7,0,81.1817807023333
"2843",12,1,1910,25,14,0,182.053671955482
"2844",12,1,1935,25,16,0,406.973823725099
"2845",12,1,1960,25,17,0,231.703102150375
"2846",12,1,1985,25,18,0,187.026498225693
"2847",12,1,2010,25,18,0,241.108708632704
"2848",12,1,2035,25,15,0,182.127586034963
"2849",12,1,2060,25,14,0,184.763959415258
"2850",12,1,2085,25,14,0,273.835578350439
"2851",12,1,2110,25,19,0,210.695015115292
"2852",12,1,2135,25,18,0,135.016513537704
"2853",12,1,2160,25,17,0,191.066533715802
"2854",12,1,2185,25,14,0,116.476059900785
"2855",12,1,2210,25,12,0,155.077069875514
"2856",12,1,2235,25,15,0,278.165411029487
"2857",12,1,2260,25,18,0,163.310472312098
"2858",12,1,2285,25,19,0,203.925452073251
"2859",12,1,2310,25,18,0,250.320111397723
"2860",12,1,2335,25,19,0,145.186971815136
"2861",12,1,2360,25,16,0,224.868229439669
"2862",12,1,2385,25,23,0,174.507664762255
"2863",12,1,2410,25,20,0,243.292547351757
"2864",12,1,2435,25,19,0,176.783043189673
"2865",12,1,2460,25,13,0,191.20433870996
"2866",12,1,2485,25,21,0,191.353191706123
"2867",12,1,2510,25,12,0,113.70527669925
"2868",12,1,2535,25,16,0,181.452491040956
"2869",12,1,2560,25,17,0,207.963189765766
"2870",12,1,2585,25,21,0,177.666209498791
"2871",12,1,2610,25,14,0,181.609196289672
"2872",12,1,2635,25,19,0,208.766916541561
"2873",12,1,2660,25,15,0,188.29558493587
"2874",12,1,2685,25,17,0,168.52366979441
"2875",12,1,2710,25,19,0,153.15458501399
"2876",12,1,2735,25,23,0,118.535099199958
"2877",12,1,2760,25,15,0,123.059585156605
"2878",12,1,2785,25,20,0,220.480911541881
"2879",12,1,2810,25,18,0,176.47668825433
"2880",12,1,2835,25,23,0,145.88321998071
"2881",12,1,2860,25,17,0,174.182936333497
"2882",12,1,2885,25,13,0,194.698639656153
"2883",12,1,2910,25,15,0,119.872400228479
"2884",12,1,2935,25,15,0,111.946040618407
"2885",12,1,2960,25,17,0,160.678059752524
"2886",12,1,2985,25,19,0,202.611446745078
"2887",12,1,3010,25,20,0,154.773069520451
"2888",12,1,3035,14,8,0,78.159563254259
"2889",12,1,3049,25,21,0,142.301936381774
"2890",12,1,3074,25,21,0,103.964995839914
"2891",12,1,3099,25,22,0,142.277688190859
"2892",12,1,3124,25,19,0,119.166098052942
"2893",12,1,3149,25,18,0,166.955150866045
"2894",12,1,3174,25,23,0,162.935708635802
"2895",12,1,3199,25,14,0,122.833074416527
"2896",12,1,3224,25,14,0,120.916330125632
"2897",12,1,3249,25,17,0,146.490590329865
"2898",12,1,3274,25,18,0,196.356745175293
"2899",12,1,3299,25,12,0,126.807643559953
"2900",12,1,3324,25,16,0,223.721763835493
"2901",12,1,3349,25,20,0,131.478709566773
"2902",12,1,3374,25,19,0,112.195084691019
"2903",12,1,3399,25,19,0,224.208035544245
"2904",12,1,3424,25,19,0,131.385868716397
"2905",12,1,3449,25,19,0,106.716456795296
"2906",12,1,3474,25,17,0,164.509378737255
"2907",12,1,3499,25,21,0,103.711464669022
"2908",12,1,3524,25,15,0,114.082510338571
"2909",12,1,3549,25,17,0,190.099985105369
"2910",12,1,3574,25,22,0,155.838316860944
"2911",12,1,3599,25,21,0,112.452197258849
"2912",12,1,3624,25,22,0,146.09118361882
"2913",12,1,3649,25,22,0,208.632751852538
"2914",12,1,3674,25,14,0,177.323484383769
"2915",12,1,3699,23,15,0,199.186557602513
"2916",12,1,3722,25,23,0,118.43295331066
"2917",12,1,3747,25,22,0,121.581039562987
"2918",12,1,3772,25,15,0,125.526591443244
"2919",12,1,3797,25,22,0,136.726653706823
"2920",12,1,3822,3,2,0,16.0573902086433
"2921",12,1,3825,25,18,0,212.383147725771
"2922",12,1,3850,25,10,0,158.694927612564
"2923",12,1,3875,25,18,0,151.832707881558
"2924",12,1,3900,25,19,0,137.827757272053
"2925",12,1,3925,25,19,0,109.851854590948
"2926",12,1,3950,12,9,0,67.156299729963
"2927",12,1,3962,25,20,0,119.836446292757
"2928",12,1,3987,25,20,0,114.399310881938
"2929",12,1,4012,25,23,0,197.820085536629
"2930",12,1,4037,25,10,0,137.016182928444
"2931",12,1,4062,25,14,0,118.666547308427
"2932",12,1,4087,25,16,0,101.114136220042
"2933",12,1,4112,25,18,0,155.607088699286
"2934",12,1,4137,25,21,0,109.022130986817
"2935",12,1,4162,25,20,0,118.282743484504
"2936",12,1,4187,25,14,0,118.987425256581
"2937",12,1,4212,25,22,0,96.3303097488346
"2938",12,1,4237,25,22,0,144.136613804387
"2939",12,1,4262,25,21,0,145.142763653709
"2940",12,1,4287,25,18,0,117.304929225221
"2941",12,1,4312,25,23,0,177.331141985419
"2942",12,1,4337,25,23,0,133.230236196119
"2943",12,1,4362,25,11,0,162.928858397716
"2944",12,1,4387,25,15,0,178.64301468424
"2945",12,1,4412,25,14,0,139.561863816271
"2946",12,1,4437,25,19,0,107.95505302756
"2947",12,1,4462,25,17,0,124.002389895884
"2948",12,1,4487,25,21,0,131.828518418622
"2949",12,1,4512,25,23,0,108.132511201016
"2950",12,1,4537,25,17,0,104.165676101546
"2951",12,1,4562,25,19,0,115.688242013552
"2952",12,1,4587,25,15,0,150.689673261041
"2953",12,1,4612,25,19,0,132.291009715981
"2954",12,1,4637,25,22,0,91.7237924277975
"2955",12,1,4662,25,20,0,142.913148466694
"2956",12,1,4687,25,16,0,134.955485080249
"2957",12,1,4712,25,19,0,98.650942975262
"2958",12,1,4737,25,18,0,112.249203079292
"2959",12,1,4762,25,23,0,126.353218191073
"2960",12,1,4787,25,16,0,126.816139267442
"2961",12,1,4812,25,17,0,142.873838808772
"2962",12,1,4837,25,17,0,180.759896229264
"2963",12,1,4862,25,23,0,119.191197983871
"2964",12,1,4887,25,23,0,130.704661959757
"2965",12,1,4912,25,18,0,109.854082265546
"2966",12,1,4937,25,20,0,123.699701770121
"2967",12,1,4962,25,18,0,86.2595992928033
"2968",12,1,4987,12,11,0,63.0431446259056
"2969",12,1,4999,25,18,0,85.4582516019676
"2970",12,1,5024,14,12,0,56.2189094670728
"2971",12,1,5038,25,20,0,125.501270474476
"2972",12,1,5063,25,20,0,83.0271719409632
"2973",12,1,5088,25,19,0,112.83133732618
"2974",12,1,5113,25,23,0,79.9575581250867
"2975",12,1,5138,25,19,0,102.729431954579
"2976",12,1,5163,25,20,0,138.316809942771
"2977",12,1,5188,25,14,0,81.280901471381
"2978",12,1,5213,25,22,0,104.477858060253
"2979",12,1,5238,25,21,0,144.86814354812
"2980",12,1,5263,25,22,0,139.64585046395
"2981",12,1,5288,25,19,0,97.7278654020923
"2982",12,1,5313,25,22,0,98.7334359278354
"2983",12,1,5338,25,20,0,84.0267895314469
"2984",12,1,5363,25,21,0,120.61106626751
"2985",12,1,5388,25,18,0,114.773622234236
"2986",12,1,5413,25,21,0,132.497921099922
